movies_0,news_1,nfl_2,pcmasterrace_3,relationships_4,y,predict
0.0,0.0,0.0,1.0,0.0,2,3
0.740418859278,0.0372531248245,0.217183660681,0.00485965588642,0.00028469933036,2,0
0.999936172279,1.79903282757e-05,4.58373928018e-05,0.0,0.0,0,0
0.0,5.83569411516e-06,0.0,0.999994164306,0.0,3,3
0.0,2.80863897511e-08,0.0,0.0,0.999999971914,4,4
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,2,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
1.5669968249e-07,0.0,0.9999998433,0.0,0.0,2,2
4.95353788899e-05,0.350000308165,0.642501480582,0.0,0.00744867587422,0,2
0.0,9.87026196814e-10,0.0,0.0,0.999999999013,1,4
0.00254021602141,0.597918102629,0.0,0.239945522652,0.159596158698,1,1
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.501338281278,0.0817734430485,0.245998500544,0.143114242629,0.0277755325004,2,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,3,0
0.0,0.0,0.0,1.0,0.0,0,3
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,2,0
,,,,,2,0
0.0,0.99968145671,6.53547613709e-06,0.000312007814198,0.0,1,1
0.142945091186,0.0438545649109,0.459454882512,0.307909004451,0.0458364569405,0,2
0.0,0.0,0.0,1.0,0.0,3,3
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.991438756174,0.00595836059198,0.0022839564525,3.11309192786e-05,0.000287795862407,0,0
0.293292959131,0.127781138087,0.442222619161,0.0983820835765,0.0383212000447,2,2
0.00960466565983,0.251947280649,0.117560355862,0.600917426011,0.019970271817,1,3
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,0,0
0.00516382176362,0.0430262682452,0.00299306499856,0.168997915177,0.779818929815,0,4
,,,,,4,0
0.0,0.858149513245,6.57261885877e-06,0.141843914136,0.0,3,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.999999999971,1.35282342601e-12,0.0,2.77493862486e-11,3,1
0.999954388037,3.1454055298e-05,3.04537887135e-06,1.11114053472e-05,1.12388243845e-09,0,0
0.0,0.999999971082,0.0,2.89180096556e-08,0.0,1,1
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,4,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.999479117566,0.0,0.0,0.000520882434447,1,1
0.0233114845244,0.0,0.454588239209,0.522100276266,0.0,2,3
1.0,0.0,0.0,0.0,0.0,0,0
0.0283360823384,0.470100400345,0.392969074923,0.104706149701,0.00388829269297,2,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0199595505588,0.391596749459,0.578066424069,0.0103772759126,3,3
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0307751804711,0.000173689314538,0.0,0.969051130214,2,4
0.0,5.16392025723e-15,0.0,0.0,1.0,4,4
4.42523457939e-11,5.5639453631e-09,6.02074392117e-10,0.0,0.99999999379,4,4
,,,,,2,0
0.0,0.0,1.0,0.0,0.0,1,2
0.0083292446801,0.6172210451,0.000378520594963,0.372907513028,0.00116367659693,0,1
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,0,0
,,,,,1,0
0.126314177944,0.354605910863,0.302568356752,0.137199437007,0.0793121174345,4,1
0.00460753646008,0.402794033512,0.0119806259018,0.0,0.580617804126,4,4
0.000588279577154,0.999195176949,2.82875605646e-05,2.51967122844e-05,0.000163059200784,0,1
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0664460678722,1.63413521187e-05,0.933537151392,3.64004679616e-07,7.53788930971e-08,0,2
0.141301875785,0.296797662353,0.482517175022,0.0731320066045,0.0062512802352,0,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.441702998317,0.558089627801,0.0,0.000207373881484,2,2
,,,,,4,0
0.684669310574,0.315330689426,0.0,0.0,0.0,2,0
0.0,0.988967387675,0.00797603532936,0.00305657699607,0.0,2,1
,,,,,4,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0961236476803,6.1260619228e-05,0.903793112529,2.81351850384e-06,1.91656524444e-05,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.0,5.16430513784e-15,5.99455976835e-35,0.0,1.0,4,4
,,,,,0,0
,,,,,4,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.14184400074,0.0,0.0,0.85815599926,1,4
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,0.0,1.0,3,4
0.0326094033677,0.00682113375705,0.100567693571,0.858541055969,0.00146071333496,2,3
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,4,0
0.699606947126,0.16217132218,0.138221730694,0.0,0.0,0,0
,,,,,0,0
0.0,1.0,0.0,0.0,0.0,1,1
7.54695985024e-11,0.999999999925,0.0,0.0,0.0,1,1
0.00246331400932,0.852975919075,0.0238122569648,0.0398611942944,0.0808873156563,1,1
0.999999998964,1.035889254e-09,0.0,0.0,0.0,0,0
0.00254739770974,0.111129418359,0.0010608870168,0.755083617512,0.130178679402,1,3
0.900051376052,0.0,0.0999486239475,0.0,0.0,2,0
0.999995488245,0.0,0.0,4.51175523114e-06,0.0,0,0
0.0,0.999999905655,9.3934935219e-08,0.0,4.09983082615e-10,1,1
0.999999138131,4.04795506172e-07,0.0,0.0,4.57073509537e-07,0,0
0.0,0.0,0.0,1.0,0.0,3,3
0.635064099389,0.0,0.36113886021,0.00379704040091,0.0,2,0
0.247387283947,0.192653612093,0.278700507133,0.128650132634,0.152608464195,4,2
1.35796320654e-10,0.0,0.999999999862,0.0,2.45147938079e-12,2,2
0.00713519745931,0.99285674709,0.0,8.05545111731e-06,0.0,0,1
0.987347998115,0.0112696973886,0.000476702876051,0.000872014782727,3.35868379731e-05,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.569085049248,0.117449871913,0.0942922185976,0.158249411053,0.0609234491883,3,0
0.0,1.0,1.5628914836e-17,0.0,1.61246595902e-15,1,1
0.00517780273896,0.986435382451,0.00797288744872,0.000413923337195,4.02378121838e-09,0,1
,,,,,4,0
0.0,0.0224269325637,0.453128068645,0.512665523077,0.0117794757139,2,3
,,,,,4,0
4.34243912144e-06,0.00274937396268,0.0,0.0856339138191,0.911612369779,4,4
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.00495744379404,0.0266566025239,0.0748322443988,0.0,0.893553709283,4,4
0.0730154194807,0.00981218165646,0.917137349988,0.0,3.50488746985e-05,2,2
0.0,1.0,1.55082343101e-15,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.999845112678,2.5207315346e-05,0.0,0.000129680006199,1,1
0.0,1.0,0.0,0.0,0.0,3,1
0.0,0.999999780725,2.18958958046e-07,0.0,3.16416410679e-10,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.582212684685,0.383846655733,0.0339406595816,0.0,1,1
0.0,1.0,0.0,0.0,0.0,4,1
0.0,0.0,1.0,0.0,0.0,2,2
0.00284736188685,0.000550168972593,0.00743159014788,0.00542501379252,0.9837458652,4,4
,,,,,2,0
0.999999562295,0.0,0.0,0.0,4.37705090015e-07,3,0
0.0,0.00257095830175,0.0,0.0,0.997429041698,1,4
0.0297425595879,0.274221154237,0.48804693349,0.206870912,0.00111844068523,0,2
0.00390051928297,0.000924209427511,0.995170791268,0.0,4.4800218994e-06,2,2
0.0,0.0,0.0,0.0,1.0,1,4
0.999992043032,7.04408020527e-06,9.12888013256e-07,0.0,0.0,0,0
0.858672486466,0.141326386736,1.12679811398e-06,0.0,0.0,1,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
1.94461237436e-11,7.04698766899e-09,3.38544909762e-11,0.0,0.9999999929,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.999999822941,1.77059057139e-07,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.2533905307,0.367876857243,0.124070335866,0.181388614531,0.0732736616603,1,1
0.999999751069,2.48931351644e-07,0.0,0.0,1.14752876244e-13,0,0
0.172072823103,0.0757240783164,0.168778750006,0.564601117368,0.0188232312068,3,3
,,,,,0,0
0.0,0.0,0.0529737940712,0.947026205929,0.0,3,3
0.0804492200014,0.0425695637788,0.000703474582539,0.876274852163,2.88947436649e-06,2,3
,,,,,2,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0737933233148,0.177701683532,0.346553372639,0.286849677193,0.115101943321,2,2
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0064194968045,5.00445864577e-07,0.99358000275,0.0,2,3
0.0,0.999999930211,6.9788947922e-08,0.0,0.0,1,1
0.0,1.39033404652e-08,1.12541511086e-10,0.999999384972,6.0101167986e-07,3,3
0.999999190092,7.98547116512e-16,4.22314006842e-12,8.0990357708e-07,0.0,0,0
0.0,0.989725452186,0.0,0.0,0.0102745478139,1,1
0.671889835829,0.328110127103,0.0,3.70685217765e-08,0.0,3,0
0.102262374737,0.00875050515379,0.338064045325,0.546572733774,0.00435034101036,3,3
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,0,2
0.0303436082898,0.0882016626449,0.879835216581,0.0,0.00161951248468,0,2
0.00436982922482,0.171120313499,0.00166729427924,0.822842562997,0.0,3,3
0.0,0.000239106237549,5.40131757409e-07,0.999760353631,0.0,3,3
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,1.0,0.0,3,3
0.121861054386,0.179796597202,0.269789383887,0.272874022498,0.155678942027,2,3
0.0,0.995712687369,0.00428731263108,0.0,0.0,3,1
0.0,0.0,0.0,0.0,1.0,4,4
0.994995751527,0.00176162155749,0.0014697539273,0.0017728729878,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,3,0
0.0,0.0,0.999998531134,0.0,1.46886567109e-06,2,2
0.0028254319797,0.0,0.141881963963,0.0,0.855292604057,3,4
0.965790910474,0.0,0.0342090895256,0.0,0.0,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,3,2
2.08167852004e-17,0.0,0.0,1.0,0.0,3,3
4.62419095138e-13,4.13953501398e-10,6.51463491432e-12,0.0,0.999999999579,1,4
,,,,,0,0
0.998889290279,0.0,0.00046945217768,0.0006412575212,2.21349953185e-11,2,0
1.5458782396e-13,9.82769841706e-17,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,3,0
0.0093360697835,0.0,0.00506318924034,0.984131938524,0.00146880245204,3,3
0.0145556769829,0.132254685525,0.78381480249,0.0692231102043,0.000151724797045,3,2
,,,,,1,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,1.0,0.0,0.0,0.0,0,1
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,3,0
0.570541267179,0.219487461189,0.140425198102,0.0,0.0695460735296,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.999991383118,0.0,0.0,8.61688243696e-06,4,1
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.72288005047e-29,0.0,0.0,1.0,4,4
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,1.0,0.0,3,3
0.0383531340607,0.0670131643781,0.625768511498,0.24502307419,0.0238421158733,2,2
0.0,4.54952630898e-11,0.999999999954,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0,4.6935131313e-28,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,1,2
,,,,,4,0
0.642360003363,0.000335336866678,0.150820449926,0.206484209844,0.0,0,0
0.0,1.0,0.0,0.0,0.0,4,1
1.05818305548e-07,0.999999894182,0.0,0.0,0.0,1,1
0.0,0.166807077438,6.53840674206e-05,0.833127538494,0.0,3,3
0.0,0.0,0.0,0.0,1.0,4,4
0.00303205607381,0.0494685218999,0.00273265609553,0.944764803669,1.96226164906e-06,3,3
,,,,,4,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,0.0,1.0,4,4
0.000331346809742,0.0,0.000212801690807,0.999455851499,0.0,3,3
,,,,,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,0.0,1.0,4,4
8.19849208971e-05,1.04342723643e-06,0.999916220858,7.50793818979e-07,0.0,2,2
0.0,0.656176508631,0.343823491369,0.0,0.0,1,1
0.000525673629804,0.0140159502921,0.0,0.985458376078,0.0,3,3
0.999999724636,2.37408234468e-07,3.78047943357e-08,1.49464842147e-10,1.55013510615e-12,4,0
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,3,0
0.0,0.000234301023619,0.0,0.999765698976,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.971822278373,0.0281777216266,0.0,0.0,0.0,1,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,0,0
0.120515303293,0.202134404189,0.174645727049,0.394572709319,0.10813185615,3,3
0.982840845649,0.0171591543512,0.0,0.0,0.0,0,0
,,,,,0,0
0.999999315266,1.76252576383e-08,6.67108334318e-07,0.0,0.0,1,0
0.269915350046,0.0,0.105625157925,0.624459492029,0.0,2,3
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
0.070353473104,0.0272947609289,0.878719336027,0.02358671427,4.57156700393e-05,2,2
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,1.0,0.0,3,3
0.108401524961,0.365454612995,0.253010429797,0.178710419276,0.0944230129716,2,1
0.000234374758778,0.811831718054,0.00127962835005,0.0,0.186654278837,4,1
0.0,0.0,0.999999999998,0.0,2.31544480186e-12,2,2
0.0988581533827,0.00920432426923,0.141202505992,0.749087166262,0.00164785009446,2,3
0.0,0.000739368481388,0.00369678735814,0.995434900341,0.000128943819323,2,3
0.0714622812966,0.0602153204722,0.535876066252,0.312485723494,0.0199606084855,3,2
0.0,0.0,0.0,1.0,0.0,3,3
1.57422793066e-05,1.72092075672e-06,0.9999825368,0.0,0.0,2,2
0.000524558099017,0.0930635612516,0.906363412673,1.18531177541e-05,3.66148586297e-05,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.669276341879,0.0,0.0,0.330723658121,1,1
,,,,,1,0
0.000290568741266,0.00997800310541,0.000162549545255,0.989451636197,0.000117242411441,3,3
0.0,0.0,0.0,0.0,1.0,4,4
1.0,3.35969625643e-13,0.0,0.0,0.0,0,0
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,2,0
0.999435927083,0.0,8.13960511121e-10,0.000564072103488,0.0,0,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,4,2
,,,,,3,0
0.0,0.0,0.0,1.0,3.38016944356e-22,3,3
0.0467691694022,0.253549497941,0.487503127764,0.090358476448,0.121819728445,2,2
0.0,0.0,1.0,0.0,0.0,2,2
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.120780671774,0.0,0.0,0.879219328226,1,4
0.0,0.0,1.0,0.0,0.0,2,2
0.000724391928317,0.000458925331578,0.99881668274,0.0,0.0,2,2
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,3,2
0.22807298033,0.211003642797,0.245680263472,0.264516043048,0.0507270703535,4,3
0.0,0.999999821583,1.78417270493e-07,0.0,0.0,1,1
0.0,0.99999990444,0.0,0.0,9.55603319755e-08,0,1
0.0,0.0,1.0,0.0,0.0,0,2
,,,,,4,0
0.326731550534,0.2484552467,0.100891006255,0.309793027506,0.0141291690042,3,0
0.388001545659,0.0553147868152,0.556308051359,0.0,0.000375616167243,0,2
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.0,0.0,1.0,4,4
0.0237049384374,0.778674545287,0.00950335978519,0.00984820515274,0.178268951338,4,1
0.00939581148672,2.19040271252e-05,0.000784628673122,0.989568158509,0.000229497303581,3,3
0.8078513647,0.0,0.192143594981,5.03729427092e-06,3.02531217948e-09,0,0
,,,,,0,0
,,,,,2,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,0,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,3,2
0.121787424777,0.326731113283,0.266931305926,0.197292639119,0.0872575168952,2,1
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.00423751382099,0.995762486179,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.53726877025e-25,0.0,0.0,1.0,4,4
0.0,0.999996223456,3.77654356967e-06,0.0,0.0,1,1
0.999999999996,4.33095248625e-12,0.0,0.0,0.0,0,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,1.0,0.0,0.0,0.0,1,1
0.92049840538,0.00744788022068,0.0076611949032,0.0643925194966,0.0,0,0
,,,,,3,0
,,,,,0,0
0.0722167375016,0.370672039945,0.142511600228,0.414579690082,1.99322436603e-05,0,3
,,,,,4,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.999814823762,0.0,0.000185176237586,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.74207798857,0.00776873421639,0.248616642632,0.00153663458218,0.0,1,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.906420646488,0.0,0.0,0.0935793535117,1,1
0.0,1.0,0.0,0.0,0.0,1,1
0.0,1.0,0.0,0.0,0.0,1,1
6.97893825854e-07,0.00163829211059,0.998361009996,0.0,0.0,0,2
0.000310680731422,0.004335499759,0.0154378083095,0.00091277251596,0.979003238684,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.999708880088,0.0,0.0,0.000291119912337,0.0,0,0
0.0,0.000884419089543,0.0,0.0,0.99911558091,4,4
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,1,0
0.0,1.0,0.0,0.0,0.0,1,1
0.368253949922,0.466687547074,0.00713460175028,0.00693132488136,0.150992576373,3,1
0.0,1.0,0.0,0.0,0.0,1,1
0.0,1.0,0.0,0.0,0.0,1,1
0.999630908296,1.37408514903e-05,0.00035505334699,0.0,2.97505613486e-07,3,0
0.999999998872,1.12832644105e-09,0.0,0.0,0.0,1,0
,,,,,4,0
0.0611771677889,0.405769538846,0.165515534139,0.226977383253,0.140560375973,3,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0130007248119,0.277494429685,0.224833332032,0.483389065351,0.00128244812006,2,3
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,6.91882159119e-19,1,1
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,0,0
0.0,0.908941118526,0.000438284156908,0.0906205973173,0.0,0,1
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,1,0
0.00120727733015,0.998682377611,0.000110345058165,0.0,5.6982293252e-13,2,1
0.00287238557844,0.982872625196,0.00287249135348,0.0103093638582,0.00107313401421,4,1
0.0989467051499,0.0451976156239,0.000341743830716,0.0,0.855513935395,0,4
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.999990807284,9.19271613611e-06,0.0,0.0,0.0,4,0
0.0,1.0,0.0,0.0,0.0,1,1
0.999999998272,1.7284174903e-09,0.0,0.0,0.0,0,0
6.391243125e-08,0.999987037142,1.28989446697e-05,0.0,5.23108094152e-13,1,1
,,,,,3,0
0.0561651029437,0.0742922742756,0.0611535030952,0.413502776819,0.394886342866,3,3
,,,,,1,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.634107291243,0.0,0.0,0.365892708757,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.0,1.0,0.0,0.0,0.0,1,1
,,,,,4,0
0.00438540890166,0.022042047528,4.57384274027e-05,0.972101122718,0.00142568242459,3,3
0.0,0.999707136392,0.0,7.97493834612e-05,0.000213114224312,1,1
,,,,,0,0
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,0,2
1.0,8.89813925399e-16,0.0,0.0,0.0,0,0
1.0,1.24784550629e-13,0.0,0.0,0.0,3,0
0.0,0.0,0.0,1.0,0.0,3,3
2.59204347879e-06,0.999997407957,0.0,0.0,0.0,4,1
0.915580019006,1.69101961517e-07,3.74568255277e-08,0.0844197744355,0.0,0,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
1.0,0.0,0.0,0.0,0.0,0,0
0.999359956547,6.95894870259e-06,0.000424439312198,0.0,0.000208645191645,0,0
0.0,1.79930926865e-12,0.0,0.999999999998,0.0,3,3
0.054279850076,0.896050677596,0.00941788313088,4.63987140839e-05,0.0402051904832,4,1
0.0,0.860008123762,5.30263347566e-05,0.139938849903,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.987488664903,0.0,0.00679350052277,0.00547738936738,0.000240445206826,0,0
,,,,,1,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,0,0
0.000690753152489,0.0135369828799,0.00324423196611,0.00548987864223,0.977038153359,2,4
0.0,0.0,0.0,0.0,1.0,1,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0581271012534,0.72656176731,0.0355710678744,0.131112637175,0.0486274263878,0,1
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,4,0
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.95723274091e-24,0.0,0.0,1.0,4,4
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,2,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,1.0,0.0,0.0,0.0,1,1
0.987882994749,0.00322444335169,0.00236175787235,0.00624048916329,0.00029031486351,4,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.895415382537,0.0,0.104584617463,3,2
0.0,0.0,0.0,0.0,1.0,4,4
,,,,,4,0
0.0,0.00737988568769,1.09435266438e-05,0.992011713077,0.000597457708624,3,3
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.000155388389768,4.15608739998e-09,0.0,0.999844607454,1,4
0.0,0.99999996401,0.0,0.0,3.59903744728e-08,4,1
,,,,,3,0
0.43870722778,0.120244510788,0.124122450619,0.316411246829,0.000514563983295,3,0
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,4,0
,,,,,2,0
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,0.424815607165,0.0,0.575184392835,4,4
0.0,8.50483941879e-08,0.0,0.0,0.999999914952,2,4
0.231528179158,0.072186280545,0.367817439245,0.310797305247,0.0176707958053,0,2
1.0,0.0,0.0,0.0,0.0,0,0
,,,,,0,0
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,4,0
0.247738900785,0.658974930522,0.0,0.0,0.0932861686927,4,1
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,0.0,1.0,4,4
0.305394145086,0.0615052252883,0.0391533447666,0.545509059265,0.0484382255934,3,3
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,0,0
0.0,0.0,0.0,0.0,1.0,4,4
1.0,0.0,0.0,0.0,0.0,0,0
0.0,1.0,2.51353751601e-18,0.0,0.0,1,1
0.0,0.0,1.0,0.0,0.0,2,2
0.0112080466066,0.988791220685,0.0,0.0,7.3270845041e-07,1,1
0.166769414338,0.217017997415,0.330076066421,0.162192999901,0.123943521925,3,2
0.985648026486,0.0113176344114,0.0030278802866,6.45881557743e-06,0.0,0,0
0.0,0.998652328503,0.0,0.001347671497,0.0,1,1
0.00158206120467,0.377162902707,0.444477019238,0.137099308729,0.0396787081216,1,2
,,,,,1,0
0.0,0.0907784439401,0.886907054678,0.022314501382,0.0,1,2
0.0,0.0,0.0,0.0,1.0,4,4
0.161622288325,0.213199666472,0.299824665536,0.291157697748,0.0341956819187,2,2
0.0,0.0,0.0,0.0,1.0,4,4
1.0,0.0,0.0,0.0,0.0,0,0
0.0,6.14377620183e-07,0.0,0.999999385622,0.0,3,3
0.0,0.999832544699,0.000167455300735,0.0,0.0,2,1
0.0,0.0,1.0,0.0,0.0,1,2
3.50171662226e-05,0.989836328698,0.0099652543333,0.000163399802605,0.0,0,1
0.554935821068,0.010495610426,0.00157585846788,0.0,0.432992710038,2,0
,,,,,4,0
0.999987083992,0.0,1.29160083502e-05,0.0,0.0,0,0
0.0650338443359,0.00712197832264,0.0309552177619,0.895708429972,0.00118052960731,0,3
,,,,,1,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0,0.0,1.0,0.0,3,3
,,,,,4,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,3.80464604773e-16,8.27528981871e-20,0.0,1.0,4,4
,,,,,3,0
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.0,0.0,1.0,0.0,3,3
0.0,0.0,1.0,0.0,0.0,2,2
,,,,,4,0
0.0,0.0,1.0,0.0,0.0,2,2
4.12808059749e-07,0.0,1.64748985692e-08,1.31361241598e-08,0.999999557581,1,4
0.824691705807,0.156412135696,0.0188961584975,0.0,0.0,1,0
0.00820769749794,0.0982653470352,0.000293666114214,0.758241926923,0.13499136243,3,3
0.0,0.0,1.0,0.0,0.0,0,2
1.0,0.0,0.0,0.0,0.0,0,0
0.0,0.0,0.0,0.0,1.0,4,4
0.0,0.0142602437271,0.985739756273,0.0,0.0,2,2
1.0,0.0,0.0,0.0,0.0,0,0
0.0461118505222,0.808183369325,0.09841427759,0.0472729742784,1.75282840589e-05,1,1
,,,,,1,0
0.0,0.993237710245,0.0,0.0,0.00676228975466,3,1
2.67533712071e-07,0.000319780299796,6.01992870662e-05,0.00914567893904,0.99047407394,4,4
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0,0.356084359392,0.641892831036,0.0,0.00202280957253,2,2
0.999999999996,0.0,4.12538196739e-12,0.0,0.0,0,0
0.0140324936282,0.011960250283,0.0266879227633,0.947319333326,0.0,1,3
,,,,,3,0
0.0,0.0,1.0,0.0,0.0,2,2
0.0,1.0,0.0,0.0,0.0,1,1
0.0768202404466,0.0204619195805,0.0478462728108,0.684093269721,0.170778297441,0,3
,,,,,4,0
0.149490630107,0.651956114838,0.0102293716659,0.0,0.18832388339,1,1
0.999991661483,7.72657511441e-06,0.0,6.11941589374e-07,0.0,0,0
0.0,0.999834862965,1.762239673e-05,0.0,0.000147514638244,1,1
0.0,1.0,0.0,0.0,0.0,1,1
